q_type	len_type	user	expUserID	game_type	usr_type	duration	id	game_id	slang	tlang	score	seq	region	region2	time
max	long	user13	13	tgt	no	30.63	2699	13_415	es	en	61	5	divref1	end	0.634000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	0	start	divref1	0.000000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	1	divref1	divref1	0.899000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	2	divref1	divref1	0.464000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	3	divref1	divref1	0.500000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	4	divref1	divref1	0.498000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	5	divref1	divref1	0.200000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	6	divref1	divtrn0	0.699000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	7	divtrn0	divtrn0	0.209000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	8	divtrn0	divtrn0	0.399000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	9	divtrn0	divtrn0	0.259000
max	long	user13	13	tgt	no	39.00	2367	13_415	es	en	73	10	divtrn0	end	0.264000
max	short	user13	13	tgt	no	9.67	1590	13_415	es	en	65	0	start	end	0.000000
max	short	user13	13	tgt	no	20.96	1057	13_415	es	en	73	0	start	divref1	0.000000
max	short	user13	13	tgt	no	20.96	1057	13_415	es	en	73	1	divref1	divtrn0	1.967000
max	short	user13	13	tgt	no	20.96	1057	13_415	es	en	73	2	divtrn0	divtrn0	0.302000
max	short	user13	13	tgt	no	20.96	1057	13_415	es	en	73	3	divtrn0	end	0.896000
max	mid	user13	13	tgt	no	26.30	479	13_415	es	en	70	0	start	divref1	0.000000
max	mid	user13	13	tgt	no	26.30	479	13_415	es	en	70	1	divref1	divref1	1.365000
max	mid	user13	13	tgt	no	26.30	479	13_415	es	en	70	2	divref1	divref1	1.096000
max	mid	user13	13	tgt	no	26.30	479	13_415	es	en	70	3	divref1	divref1	0.533000
max	mid	user13	13	tgt	no	26.30	479	13_415	es	en	70	4	divref1	divref1	0.489000
max	mid	user13	13	tgt	no	26.30	479	13_415	es	en	70	5	divref1	divref1	0.366000
max	mid	user13	13	tgt	no	26.30	479	13_415	es	en	70	6	divref1	end	6.561000
max	mid	user13	13	tgt	no	22.95	1830	13_415	es	en	72	0	start	divref1	0.000000
max	mid	user13	13	tgt	no	22.95	1830	13_415	es	en	72	1	divref1	divref2	0.236000
max	mid	user13	13	tgt	no	22.95	1830	13_415	es	en	72	2	divref2	divref1	0.466000
max	mid	user13	13	tgt	no	22.95	1830	13_415	es	en	72	3	divref1	divtrn0	0.433000
max	mid	user13	13	tgt	no	22.95	1830	13_415	es	en	72	4	divtrn0	end	0.333000
max	short	user13	13	tgt	no	18.74	855	13_415	es	en	60	0	start	divref1	0.000000
max	short	user13	13	tgt	no	18.74	855	13_415	es	en	60	1	divref1	divref1	0.667000
max	short	user13	13	tgt	no	18.74	855	13_415	es	en	60	2	divref1	divtrn0	0.698000
max	short	user13	13	tgt	no	18.74	855	13_415	es	en	60	3	divtrn0	end	0.900000
max	mid	user13	13	tgt	no	27.77	1011	13_415	es	en	72	0	start	divref1	0.000000
max	mid	user13	13	tgt	no	27.77	1011	13_415	es	en	72	1	divref1	divref1	0.434000
max	mid	user13	13	tgt	no	27.77	1011	13_415	es	en	72	2	divref1	divref1	0.267000
max	mid	user13	13	tgt	no	27.77	1011	13_415	es	en	72	3	divref1	divtrn0	2.734000
max	mid	user13	13	tgt	no	27.77	1011	13_415	es	en	72	4	divtrn0	divtrn0	1.062000
max	mid	user13	13	tgt	no	27.77	1011	13_415	es	en	72	5	divtrn0	divtrn0	0.300000
max	mid	user13	13	tgt	no	27.77	1011	13_415	es	en	72	6	divtrn0	end	0.730000
max	mid	user13	13	tgt	no	33.60	1828	13_415	es	en	70	0	start	divref1	0.000000
max	mid	user13	13	tgt	no	33.60	1828	13_415	es	en	70	1	divref1	divref1	0.369000
max	mid	user13	13	tgt	no	33.60	1828	13_415	es	en	70	2	divref1	divref1	2.799000
max	mid	user13	13	tgt	no	33.60	1828	13_415	es	en	70	3	divref1	divref1	0.399000
max	mid	user13	13	tgt	no	33.60	1828	13_415	es	en	70	4	divref1	divtrn0	0.234000
max	mid	user13	13	tgt	no	33.60	1828	13_415	es	en	70	5	divtrn0	divtrn0	0.801000
max	mid	user13	13	tgt	no	33.60	1828	13_415	es	en	70	6	divtrn0	end	0.300000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	0	start	divref1	0.000000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	1	divref1	divref1	0.863000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	2	divref1	divref1	0.233000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	3	divref1	divref1	0.401000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	4	divref1	divref1	0.698000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	5	divref1	divref1	0.306000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	6	divref1	divref1	0.567000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	7	divref1	divref1	0.466000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	8	divref1	divtrn0	0.367000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	9	divtrn0	divtrn0	0.333000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	10	divtrn0	divtrn0	0.432000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	11	divtrn0	divtrn0	0.398000
min	long	user13	13	tgt	no	40.31	1302	13_415	es	en	68	12	divtrn0	end	0.200000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	0	start	divref1	0.000000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	1	divref1	divref1	0.233000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	2	divref1	divref1	0.766000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	3	divref1	divtrn0	11.190000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	4	divtrn0	divtrn0	0.200000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	5	divtrn0	divtrn0	0.469000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	6	divtrn0	divtrn0	0.633000
min	long	user13	13	tgt	no	43.38	663	13_415	es	en	62	7	divtrn0	end	1.200000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	0	start	divref1	0.000000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	1	divref1	divref1	2.730000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	2	divref1	divref1	1.301000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	3	divref1	divref1	0.900000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	4	divref1	divref1	0.533000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	5	divref1	divref1	0.234000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	6	divref1	divtrn0	0.266000
min	long	user13	13	tgt	no	36.67	1216	13_415	es	en	64	7	divtrn0	end	1.268000
min	short	user13	13	tgt	no	11.74	974	13_415	es	en	55	0	start	divtrn0	0.000000
min	short	user13	13	tgt	no	11.74	974	13_415	es	en	55	1	divtrn0	end	0.466000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	0	start	divref1	0.000000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	1	divref1	divref1	3.231000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	2	divref1	divref1	0.357000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	3	divref1	divref1	0.233000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	4	divref1	divref1	0.832000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	5	divref1	divref1	1.731000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	6	divref1	divref1	0.672000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	7	divref1	divref2	0.529000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	8	divref2	divref2	0.365000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	9	divref2	divtrn0	1.536000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	10	divtrn0	divtrn0	0.400000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	11	divtrn0	divtrn0	1.043000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	12	divtrn0	divtrn0	0.200000
min	long	user13	13	tgt	no	53.40	1829	13_415	es	en	63	13	divtrn0	end	0.431000
min	short	user13	13	tgt	no	19.09	2575	13_415	es	en	58	0	start	divtrn0	0.000000
min	short	user13	13	tgt	no	19.09	2575	13_415	es	en	58	1	divtrn0	divtrn0	0.567000
min	short	user13	13	tgt	no	19.09	2575	13_415	es	en	58	2	divtrn0	end	0.463000
min	short	user13	13	tgt	no	18.79	124	13_415	es	en	63	0	start	divref1	0.000000
min	short	user13	13	tgt	no	18.79	124	13_415	es	en	63	1	divref1	divref1	2.166000
min	short	user13	13	tgt	no	18.79	124	13_415	es	en	63	2	divref1	divref1	0.297000
min	short	user13	13	tgt	no	18.79	124	13_415	es	en	63	3	divref1	divtrn0	0.398000
min	short	user13	13	tgt	no	18.79	124	13_415	es	en	63	4	divtrn0	end	1.131000
min	mid	user13	13	tgt	no	17.03	1632	13_415	es	en	63	0	start	divtrn0	0.000000
min	mid	user13	13	tgt	no	17.03	1632	13_415	es	en	63	1	divtrn0	divtrn0	0.566000
min	mid	user13	13	tgt	no	17.03	1632	13_415	es	en	63	2	divtrn0	end	0.254000
min	mid	user13	13	tgt	no	22.63	1462	13_415	es	en	61	0	start	divref2	0.000000
min	mid	user13	13	tgt	no	22.63	1462	13_415	es	en	61	1	divref2	divtrn0	0.919000
min	mid	user13	13	tgt	no	22.63	1462	13_415	es	en	61	2	divtrn0	divtrn0	0.802000
min	mid	user13	13	tgt	no	22.63	1462	13_415	es	en	61	3	divtrn0	end	0.334000
min	mid	user13	13	tgt	no	27.75	930	13_415	es	en	60	0	start	divref1	0.000000
min	mid	user13	13	tgt	no	27.75	930	13_415	es	en	60	1	divref1	divref1	0.665000
min	mid	user13	13	tgt	no	27.75	930	13_415	es	en	60	2	divref1	divtrn0	1.965000
min	mid	user13	13	tgt	no	27.75	930	13_415	es	en	60	3	divtrn0	divtrn0	0.766000
min	mid	user13	13	tgt	no	27.75	930	13_415	es	en	60	4	divtrn0	end	0.497000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	0	start	divsrc1	0.000000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	1	divsrc1	divsrc1	0.536000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	2	divsrc1	divsrc2	0.733000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	3	divsrc2	divsrc1	0.464000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	4	divsrc1	divsrc1	0.265000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	5	divsrc1	divsrc1	0.204000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	6	divsrc1	divsrc2	0.766000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	7	divsrc2	divsrc2	2.231000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	8	divsrc2	divsrc1	0.572000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	9	divsrc1	divtrn0	1.367000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	10	divtrn0	divsrc1	0.283000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	11	divsrc1	divsrc0	0.366000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	12	divsrc0	divsrc0	0.435000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	13	divsrc0	divtrn0	0.302000
max	long	user14	14	src	yes	37.50	178	14_750	es	en	61	14	divtrn0	end	0.491000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	0	start	divsrc1	0.000000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	1	divsrc1	divsrc1	0.297000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	2	divsrc1	divsrc1	0.498000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	3	divsrc1	divsrc1	0.366000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	4	divsrc1	divsrc2	0.364000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	5	divsrc2	divsrc2	0.234000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	6	divsrc2	divsrc2	0.200000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	7	divsrc2	divsrc1	0.301000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	8	divsrc1	divsrc1	0.568000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	9	divsrc1	divsrc2	0.566000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	10	divsrc2	divsrc2	0.297000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	11	divsrc2	divsrc1	0.303000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	12	divsrc1	divsrc1	0.233000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	13	divsrc1	divsrc1	0.352000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	14	divsrc1	divsrc1	0.965000
max	long	user14	14	src	yes	30.16	82	14_750	es	en	63	15	divsrc1	end	0.299000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	0	start	divsrc0	0.000000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	1	divsrc0	divsrc0	0.233000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	2	divsrc0	divsrc1	0.400000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	3	divsrc1	divsrc1	0.430000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	4	divsrc1	divsrc1	2.510000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	5	divsrc1	divsrc1	1.599000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	6	divsrc1	divsrc1	0.300000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	7	divsrc1	divsrc0	0.266000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	8	divsrc0	divsrc0	0.431000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	9	divsrc0	divsrc0	0.533000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	10	divsrc0	divsrc0	0.291000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	11	divsrc0	divsrc0	0.500000
max	short	user14	14	src	yes	25.07	1306	14_750	es	en	71	12	divsrc0	end	0.203000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	0	start	divsrc1	0.000000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	1	divsrc1	divsrc1	0.332000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	2	divsrc1	divsrc2	0.203000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	3	divsrc2	divsrc1	0.632000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	4	divsrc1	divsrc1	0.532000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	5	divsrc1	divsrc1	0.832000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	6	divsrc1	divsrc1	3.121000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	7	divsrc1	divsrc1	0.233000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	8	divsrc1	divsrc1	0.466000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	9	divsrc1	divsrc1	0.533000
max	long	user14	14	src	yes	28.05	1992	14_750	es	en	50	10	divsrc1	end	0.201000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	0	start	divsrc1	0.000000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	1	divsrc1	divsrc1	0.254000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	2	divsrc1	divsrc1	2.662000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	3	divsrc1	divsrc2	0.333000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	4	divsrc2	divsrc1	0.799000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	5	divsrc1	divsrc1	0.933000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	6	divsrc1	divsrc2	0.466000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	7	divsrc2	divsrc2	0.266000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	8	divsrc2	divsrc1	0.200000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	9	divsrc1	divsrc2	0.900000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	10	divsrc2	divsrc2	1.299000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	11	divsrc2	divsrc2	0.530000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	12	divsrc2	divsrc1	0.299000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	13	divsrc1	divsrc1	0.337000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	14	divsrc1	divsrc1	0.768000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	15	divsrc1	divsrc1	0.335000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	16	divsrc1	divsrc2	0.438000
max	long	user14	14	src	yes	35.94	2366	14_750	es	en	94	17	divsrc2	end	0.332000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	0	start	divsrc1	0.000000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	1	divsrc1	divsrc1	1.566000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	2	divsrc1	divsrc1	0.366000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	3	divsrc1	divsrc1	4.260000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	4	divsrc1	divtrn0	0.931000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	5	divtrn0	divtrn0	0.333000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	6	divtrn0	divtrn0	1.163000
max	short	user14	14	src	yes	19.47	1132	14_750	es	en	100	7	divtrn0	end	1.264000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	0	start	divsrc1	0.000000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	1	divsrc1	divsrc1	0.799000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	2	divsrc1	divsrc2	2.499000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	3	divsrc2	divsrc1	0.333000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	4	divsrc1	divtrn0	0.334000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	5	divtrn0	divtrn0	1.466000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	6	divtrn0	divsrc0	0.300000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	7	divsrc0	divsrc0	0.232000
max	short	user14	14	src	yes	19.83	2373	14_750	es	en	42	8	divsrc0	end	0.506000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	0	start	divsrc1	0.000000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	1	divsrc1	divsrc1	1.039000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	2	divsrc1	divsrc1	0.230000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	3	divsrc1	divsrc1	0.373000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	4	divsrc1	divsrc1	1.257000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	5	divsrc1	divtrn0	0.566000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	6	divtrn0	divtrn0	0.233000
max	mid	user14	14	src	yes	21.13	603	14_750	es	en	71	7	divtrn0	end	2.862000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	0	start	divsrc1	0.000000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	1	divsrc1	divsrc1	0.568000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	2	divsrc1	divsrc1	0.290000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	3	divsrc1	divsrc1	0.633000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	4	divsrc1	divsrc1	0.233000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	5	divsrc1	divsrc1	0.231000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	6	divsrc1	divsrc1	0.202000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	7	divsrc1	divsrc2	0.533000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	8	divsrc2	divsrc1	0.399000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	9	divsrc1	divsrc1	1.535000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	10	divsrc1	divsrc2	0.533000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	11	divsrc2	divsrc2	2.730000
max	mid	user14	14	src	yes	28.40	846	14_750	es	en	95	12	divsrc2	end	0.399000
max	mid	user14	14	src	yes	18.64	1068	14_750	es	en	78	0	start	divsrc1	0.000000
max	mid	user14	14	src	yes	18.64	1068	14_750	es	en	78	1	divsrc1	divsrc1	0.600000
max	mid	user14	14	src	yes	18.64	1068	14_750	es	en	78	2	divsrc1	divsrc2	0.563000
max	mid	user14	14	src	yes	18.64	1068	14_750	es	en	78	3	divsrc2	divsrc1	0.265000
max	mid	user14	14	src	yes	18.64	1068	14_750	es	en	78	4	divsrc1	end	0.466000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	0	start	divsrc1	0.000000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	1	divsrc1	divsrc1	0.366000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	2	divsrc1	divsrc1	0.237000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	3	divsrc1	divsrc1	0.268000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	4	divsrc1	divsrc1	0.762000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	5	divsrc1	divsrc1	0.366000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	6	divsrc1	divsrc1	0.233000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	7	divsrc1	divsrc1	0.464000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	8	divsrc1	divsrc1	0.297000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	9	divsrc1	divsrc2	0.698000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	10	divsrc2	divsrc2	0.499000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	11	divsrc2	divsrc2	0.464000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	12	divsrc2	divsrc2	0.303000
min	long	user14	14	src	yes	17.77	2680	14_750	es	en	58	13	divsrc2	end	0.227000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	0	start	divsrc1	0.000000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	1	divsrc1	divsrc0	0.231000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	2	divsrc0	divsrc1	0.366000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	3	divsrc1	divsrc1	0.332000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	4	divsrc1	divsrc1	0.336000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	5	divsrc1	divsrc1	0.233000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	6	divsrc1	divsrc1	0.466000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	7	divsrc1	divsrc1	1.032000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	8	divsrc1	divsrc1	0.201000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	9	divsrc1	divsrc1	0.200000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	10	divsrc1	divsrc2	0.200000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	11	divsrc2	divsrc1	0.368000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	12	divsrc1	divsrc2	0.201000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	13	divsrc2	divsrc1	0.301000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	14	divsrc1	divsrc1	0.203000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	15	divsrc1	divsrc2	0.999000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	16	divsrc2	divsrc1	0.200000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	17	divsrc1	divsrc2	0.600000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	18	divsrc2	divsrc1	0.231000
min	long	user14	14	src	yes	29.50	1839	14_750	es	en	95	19	divsrc1	end	0.231000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	0	start	divsrc1	0.000000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	1	divsrc1	divsrc2	0.263000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	2	divsrc2	divsrc2	0.274000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	3	divsrc2	divsrc2	0.332000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	4	divsrc2	divsrc2	0.338000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	5	divsrc2	divsrc1	0.333000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	6	divsrc1	divsrc1	0.200000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	7	divsrc1	divsrc1	0.433000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	8	divsrc1	divsrc1	0.366000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	9	divsrc1	divsrc1	0.233000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	10	divsrc1	divsrc2	0.200000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	11	divsrc2	divsrc1	0.666000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	12	divsrc1	divsrc1	1.263000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	13	divsrc1	divsrc1	0.999000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	14	divsrc1	divsrc1	0.733000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	15	divsrc1	divsrc0	0.302000
min	long	user14	14	src	yes	45.41	667	14_750	es	en	70	16	divsrc0	divsrc1	2.731000
